OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar  9 2022 09:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,$@Pÿ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.889999986,-0.25999999,-2933.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF2.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
Remark=,"""12:48:17 Dark#21 Fmin=197 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:48:17 Fo'=197""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:48:38 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,12:48:17,13314.5,0,5.36673159,0.062909397,243.9224346,24,21,175.8538818,668.1755371,197.519043,550.0513916,225.7103882,0.736814846,0.640908021,0.589655818,-2.38432604,0.87,0.92,9.800261497,0.874900131,0.017675106,0.920031891,0.250977405,0.214751107,501.2339172,0.5,129.2907709,1.791004373,2.156133238,23.92339706,2,4.644859791,1,9.289719582,24.14715004,23.92339706,23.80011749,399.9053955,395.8641968,9.519066811,10.69758892,24.29845238,27.30675888,300.6893005,501.2339172,588.4918823,77.12835693,16.15315819,0.17917797,0.197925165,0.00548962,0.170157358,0.00465245,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503446503,0.001791004,297.0733971,297.29715,80.19742497,0.014309168,2.981220694,38.65271883,27.95512991,24.03527355,3.001326354,0.062486244,0.825087457,2.176238897,0.039091701,18.8133366,0.616177054,26.34519605,395.084293,0.003578669,492.3216553,438.5296197,352.5323486,0.866764195,0.239932866
Remark=,"""12:48:40 LCF Lamp: ParIn -> 700 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:53:41 Fs=215 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:53:41 RF#25 7996 um, Fmax=485 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:53:42 Fm'=485""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:53:50 Dark#22 Fmin=186 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:53:50 Fo'=186""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:54:11 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,12:53:50,13647.5,0,6.337800175,0.067332287,229.4980936,25,22,175.8538818,668.1755371,186.3144531,485.7394409,215.7077484,0.736814846,0.616431285,0.555918811,-2.38432604,0.87,0.92,9.933041573,0.874966521,0.014282786,0.901834194,0.378607242,0.375584276,697.9398804,0.5,169.74259,1.908478236,2.148042556,24.00500107,2,4.644859791,1,9.289719582,24.14837646,24.00500107,23.79771233,400.0089111,395.2915344,9.732383728,10.98785877,24.85158157,28.05743027,300.6842957,697.9398804,459.1234741,77.16078186,16.189291,0.178299919,0.11857532,0.002439984,0.111494042,0.00229822,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503421478,0.001908478,297.1550011,297.2983765,111.6703784,0.111297304,2.99587433,38.82638638,27.83852761,24.07668877,3.008799217,0.066847772,0.847831774,2.160967443,0.041823119,17.70825234,0.580579328,26.99764455,394.3705131,0.004338704,492.3216553,610.6740288,299.4249878,0.871391662,0.37056281
Remark=,"""12:54:13 LCF Lamp: ParIn -> 1100 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:56:20 Fs=205 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:56:20 RF#26 8178 um, Fmax=348 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:56:21 Fm'=348""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:56:29 Dark#23 Fmin=168 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:56:29 Fo'=168""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:56:50 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,12:56:29,13806.5,0,7.649324708,0.071434597,208.007408,26,23,175.8538818,668.1755371,168.2912598,348.7530212,205.2472076,0.736814846,0.517448597,0.411482639,-2.38432604,0.87,0.92,9.831116676,0.874915558,0.010422608,0.795214523,0.638992924,0.915898921,1100.313477,0.5,198.0633374,2.033354587,2.157994474,24.13605309,2,4.644859791,1,9.289719582,23.75958443,24.13605309,23.08687782,399.8917236,394.2710876,9.826210022,11.16346455,25.68912888,29.18517685,300.7139282,1100.313477,459.1483459,77.17538452,16.25709724,0.182736263,0.058406536,0.004835596,0.096114248,0.004090801,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503569641,0.002033355,297.2860531,296.9095844,176.0501523,0.313770665,3.019539143,39.12567668,27.96221214,23.94781876,2.985599513,0.070889483,0.861544669,2.124054844,0.044354582,16.05305169,0.527574591,27.24838208,393.159473,0.005301455,492.3216553,962.6813797,180.4617615,0.829997269,0.648808584
Remark=,"""12:56:52 LCF Lamp: ParIn -> 1500 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:59:02 Fs=204 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:59:02 RF#27 8347 um, Fmax=300 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:59:03 Fm'=300""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:59:11 Dark#24 Fmin=161 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:59:11 Fo'=161""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""12:59:32 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,12:59:11,13968.5,0,8.534897113,0.076794294,201.2589656,27,24,175.8538818,668.1755371,161.9836426,300.6818848,204.0000458,0.736814846,0.46127901,0.321541948,-2.38432604,0.87,0.92,9.816065788,0.874908033,0.008324923,0.697066073,0.725996715,1.222200841,1499.16394,0.5,210.872125,2.163955767,2.13755311,24.0947094,2,4.644859791,1,9.289719582,23.2498951,24.0947094,22.54345703,400.0955811,393.8516846,9.907838821,11.33088875,26.71205902,30.54867744,300.6832275,1499.16394,449.3626709,77.17865753,16.13755989,0.185012445,0.05596127,0.004101242,0.060778711,0.004630371,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503416138,0.002163956,297.2447094,296.3998951,239.8662251,0.51547423,3.012055892,39.02705733,27.69616858,23.67230225,2.936523942,0.076164672,0.874502782,2.062021159,0.04765909,15.53289678,0.511001916,27.79726926,392.6113768,0.006042791,492.3216553,1311.630574,138.6982422,0.774520434,0.74645031
Remark=,"""12:59:34 LCF Lamp: ParIn -> 1800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:01:45 Fs=204 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:01:45 RF#28 8478 um, Fmax=278 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:01:46 Fm'=278""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:01:54 Dark#25 Fmin=160 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:01:54 Fo'=160""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:02:15 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13:01:54,14131.5,0,8.946869804,0.082171453,204.4986677,28,25,175.8538818,668.1755371,160.7636719,278.2767639,204.63237,0.736814846,0.422288553,0.264644424,-2.38432604,0.87,0.92,9.951711655,0.874975856,0.007196717,0.626690972,0.76840689,1.401118684,1799.472778,0.5,208.3406922,2.307260827,2.131142609,24.13036537,2,4.644859791,1,9.289719582,23.20263481,24.13036537,22.54815865,400.1170654,393.5628662,9.979530334,11.49637604,26.98505783,31.08666801,300.7208557,1799.472778,449.494812,77.1865921,16.15032768,0.184266239,0.070159301,0.005997269,0.059084665,0.005445253,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503604279,0.002307261,297.2803654,296.3526348,287.9156381,0.671333358,3.018508697,39.10664553,27.6102695,23.66650009,2.93549808,0.081450985,0.887366088,2.048131992,0.050971109,15.78455525,0.519608645,28.19988133,392.2626898,0.006431931,492.3216553,1574.495234,117.513092,0.719022863,0.791959421
Remark=,"""13:02:17 LCF Lamp: ParIn -> 1300 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:04:24 Fs=204 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:04:24 RF#29 8262 um, Fmax=321 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:04:25 Fm'=321""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:04:33 Dark#26 Fmin=164 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:04:33 Fo'=164""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:04:54 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,13:04:33,14290.5,0,8.472693092,0.083125953,215.8016328,29,26,175.8538818,668.1755371,164.7924805,321.9248352,204.734024,0.736814846,0.488102618,0.364031595,-2.38432604,0.87,0.92,9.888362885,0.874944181,0.00955526,0.745809552,0.687847351,1.075563809,1298.636963,0.5,206.8126931,2.278503195,2.080974833,23.87391281,2,4.644859791,1,9.289719582,23.3225708,23.87391281,22.74583054,399.8291626,393.598114,10.05199623,11.54977894,26.98184395,31.00223351,300.736145,1298.636963,450.5551453,77.17814636,16.04868889,0.184401751,0.214823186,0.004594196,0.167674914,0.004425536,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503680725,0.002278503,297.0239128,296.4725708,207.7819094,0.386279261,2.972365362,38.5130442,26.96326526,23.59824181,2.923453051,0.082388725,0.891390529,2.032062522,0.051558685,16.65517,0.548279133,28.82865763,392.3668459,0.006225204,492.3216553,1136.234854,157.1323547,0.802286892,0.703301791
Remark=,"""13:04:56 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:06:58 Fs=209 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:06:58 RF#30 8124 um, Fmax=365 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:06:59 Fm'=365""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:07:07 Dark#27 Fmin=171 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:07:07 Fo'=171""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:07:28 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,13:07:07,14444.5,0,8.476128622,0.086092567,220.8571818,30,27,175.8538818,668.1755371,171.534668,365.7976685,209.5372162,0.736814846,0.531066809,0.427177278,-2.38432604,0.87,0.92,9.775107384,0.874887554,0.01242412,0.804375779,0.608846125,0.826626014,999.1487427,0.5,186.7069707,2.443211517,2.156141597,23.86035347,2,4.644859791,1,9.289719582,24.11804199,23.86035347,24.00521469,399.9734802,393.6960449,8.937506676,10.54540539,22.86652946,26.98032379,300.6964111,999.1487427,459.5948181,77.1711731,16.03886223,0.178950697,0.262567699,0.004635948,0.272203654,0.005471899,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503482056,0.002443212,297.0103535,297.268042,159.8637953,0.210280882,2.969942902,38.48513354,27.93972815,23.98919773,2.993031617,0.08530203,0.813801305,2.179230312,0.053384234,17.04380781,0.560983999,26.26012282,392.4642775,0.005671451,492.3216553,874.1427993,194.2630005,0.822666827,0.614187626
Remark=,"""13:07:30 LCF Lamp: ParIn -> 800 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:09:44 Fs=215 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:09:44 RF#31 8031 um, Fmax=430 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:09:45 Fm'=430""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:09:53 Dark#28 Fmin=178 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:09:53 Fo'=178""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:10:14 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,13:09:53,14610.5,0,7.824683659,0.086940801,234.742176,31,28,175.8538818,668.1755371,178.8029785,430.1440735,215.3453064,0.736814846,0.584318396,0.499364702,-2.38432604,0.87,0.92,9.79664135,0.874898321,0.01460139,0.854610612,0.486401331,0.553376132,799.1564941,0.5,174.5730746,2.505933425,2.190002039,23.9606514,2,4.644859791,1,9.289719582,24.24473381,23.9606514,23.9552002,400.3843384,394.5226746,8.690306664,10.33974648,22.06490898,26.2528801,300.710907,799.1564941,492.9202271,77.16829681,16.16260147,0.180997998,0.223318741,0.005969383,0.160700738,0.00553714,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503554535,0.002505933,297.1106514,297.3947338,127.8650362,0.078591615,2.987902664,38.71930297,28.3795565,24.1026926,3.013499596,0.086134682,0.797900625,2.215598971,0.053906025,18.11465391,0.595003003,25.55794339,393.3855764,0.005083634,492.3216553,699.1806747,251.341095,0.844699379,0.483487698
Remark=,"""13:10:16 LCF Lamp: ParIn -> 400 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:12:35 Fs=229 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:12:35 RF#32 7849 um, Fmax=601 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:12:36 Fm'=601""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:12:44 Dark#29 Fmin=205 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:12:44 Fo'=205""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:13:05 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,13:12:44,14781.5,0,5.439448088,0.085198558,277.112925,32,29,175.8538818,668.1755371,205.0751953,601.7608643,229.8348083,0.736814846,0.659208155,0.618062885,-2.38432604,0.87,0.92,9.68478775,0.874842394,0.022333795,0.937583798,0.143413137,0.110367219,400.4275513,0.5,108.2571129,2.436612059,2.172442614,23.90954208,2,4.644859791,1,9.289719582,24.62420464,23.90954208,24.46399117,399.8368225,395.5776978,8.845392227,10.4491539,21.95288086,25.9331665,300.6870117,400.4275513,495.9657898,77.16379547,16.15034294,0.177001059,0.096675277,0.004505275,0.088833354,0.004038009,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.503435059,0.002436612,297.0595421,297.7742046,64.06840677,-0.134821618,2.978738989,38.6028055,28.1536516,24.26687336,3.043324943,0.08442428,0.806296374,2.237028569,0.052834197,21.38308507,0.70052717,25.91414857,394.7872266,0.003570497,492.3216553,350.3109975,396.6856689,0.873256535,0.134900978
Remark=,"""13:13:07 LCF Lamp: ParIn -> 200 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:15:18 Fs=214 Msr=3 Mod=0.25 Filter=5 Gain=10""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:15:18 RF#33 7747 um, Fmax=673 Int=9 Mod=20 Filter=50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:15:19 Fm'=673""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:15:27 Dark#30 Fmin=214 Dur=6 FarRed=8 Pre=1 Post=4 Mod=0.25 Filter=5""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:15:27 Fo'=214""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
